playlist_id,playlist_title,music_title,artist,video_id,video_url
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,"The Beautiful Blue Danube, Waltz Op. 314",Wiener Johann Strauss Orchester | @WJSO_at - Topic,RVqzSMJOyfc,https://youtube.com/watch?v=RVqzSMJOyfc
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,The Entertainer,Scott Joplin - Topic,Fxk9qwCFf8s,https://youtube.com/watch?v=Fxk9qwCFf8s
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,RAVE,Dxrk ダーク - Topic,AqHlQL3PoD8,https://youtube.com/watch?v=AqHlQL3PoD8
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Tipo Hollywood,MC Blindado Sp - Topic,Estxoy6Knlg,https://youtube.com/watch?v=Estxoy6Knlg
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,o vidro do bico verde,Akzim - Topic,kUTPsOq7U0w,https://youtube.com/watch?v=kUTPsOq7U0w
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Vem Sentar pro Pai,MC Jacaré - Topic,3_cnW1AXrH0,https://youtube.com/watch?v=3_cnW1AXrH0
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,André Rieu - O Fortuna (Carmina Burana - Carl Orff),André Rieu,EJC-_j3SnXk,https://youtube.com/watch?v=EJC-_j3SnXk
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Eternxlkz - SLAY! (Official Audio),Eternxlkz,qlzcHe_gusE,https://youtube.com/watch?v=qlzcHe_gusE
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,MC PÉ DE PANO - HOJE EU VOU CAIR PRA PISTA DJ CAUA DE VV ... MIM SEGUE NO INSTA @dj_caua_de_vv,Caua Custodio,nPmDsa5-oGI,https://youtube.com/watch?v=nPmDsa5-oGI
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,"AUTOMOTIVO RITMADO - MC PEDRINHO, MC GIMENES E 3TENORES [ DJ DUDAH ] 2K22",DJ Dudah,wwjJZmWogsM,https://youtube.com/watch?v=wwjJZmWogsM
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Creepy Nuts｢Bling-Bang-Bang-Born｣ × TV Anime｢マッシュル-MASHLE-｣ Collaboration Music Video #BBBBダンス,Creepy Nuts,mLW35YMzELE,https://youtube.com/watch?v=mLW35YMzELE
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Catalyst. - Weird Genius (ft. Pepita) [Official Music Video],Weird Genius,3fHqZoCyRBY,https://youtube.com/watch?v=3fHqZoCyRBY
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Dxrk ダーク - RAVE (Official Visualizer),Dxrk ダーク,RWRBsNiLshQ,https://youtube.com/watch?v=RWRBsNiLshQ
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,FUNK DO BOUNCE,Ariis - Topic,mjsJzKry6E0,https://youtube.com/watch?v=mjsJzKry6E0
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,"En ""Er"" Mundo / España Cañi / Morante de la Puebla",Pepe El Trompeta - Topic,XL9GlI8a1XQ,https://youtube.com/watch?v=XL9GlI8a1XQ
PLrKAOHX96yPOVVDQ0pzi-xBe_-8Qtl2GK,Alternative,Que luz é essa,Raul Seixas - Topic,JjtGDhHABmo,https://youtube.com/watch?v=JjtGDhHABmo
PLrKAOHX96yPMYuuDvOnZcuIuEnrn_DGZG,Árabe,Sheikh Salman Al Utaybi - Surah Ghafir (O Remissório) Ayahs 43-50 (Legendado em português),Imran Makda,EAbai8_huSY,https://youtube.com/watch?v=EAbai8_huSY
PLrKAOHX96yPOIOcJl24o8kC04U7RBgk0t,Arab,SURAH AL FAJR BY USTADZ ABDUL QODIR/EMOTIONAL CRYING QURAN RECITATION#tilawatquran#quran #viralvideo,Rijuan Ahmed,qN7aOb_o1E8,https://youtube.com/watch?v=qN7aOb_o1E8
PLrKAOHX96yPOIOcJl24o8kC04U7RBgk0t,Arab,Salman Al-Utaybi - Surah Ghafir 43-50 - Amazing Quran recitation,Al-Quran Al-Karim,sBO6VxmhnbU,https://youtube.com/watch?v=sBO6VxmhnbU
PLrKAOHX96yPOIOcJl24o8kC04U7RBgk0t,Arab,Sheikh Salman Al Utaybi - Surah Ghafir (O Remissório) Ayahs 43-50 (Legendado em português),Imran Makda,EAbai8_huSY,https://youtube.com/watch?v=EAbai8_huSY
PLrKAOHX96yPP6MIKDoc6lk_kX58Mcg-KH,Samba,Nêgo dito,Branca Di Neve - Topic,XW62we-pGOM,https://youtube.com/watch?v=XW62we-pGOM
PLrKAOHX96yPP6MIKDoc6lk_kX58Mcg-KH,Samba,16 Toneladas,Noriel Vilela - Topic,O3cYAiG132o,https://youtube.com/watch?v=O3cYAiG132o
PLrKAOHX96yPP6MIKDoc6lk_kX58Mcg-KH,Samba,Pensamento verde,Branca Di Neve - Topic,1voRbGTevfY,https://youtube.com/watch?v=1voRbGTevfY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Rocket Queen,Guns N' Roses - Topic,WO0OUoCDlBE,https://youtube.com/watch?v=WO0OUoCDlBE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Over the Mountain,Ozzy Osbourne - Topic,UObs94oZRUU,https://youtube.com/watch?v=UObs94oZRUU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,You Could Be Mine,Guns N' Roses - Topic,DVzcQ4_khsM,https://youtube.com/watch?v=DVzcQ4_khsM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Welcome To The Jungle,Guns N' Roses - Topic,0CNPR2qNzxk,https://youtube.com/watch?v=0CNPR2qNzxk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"I Don't Want to Miss a Thing (From ""Armageddon"" Soundtrack)",Aerosmith - Topic,lj27-JB2qKY,https://youtube.com/watch?v=lj27-JB2qKY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,It's My Life,Bon Jovi - Topic,bY3vXr7fm8k,https://youtube.com/watch?v=bY3vXr7fm8k
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Black,Pearl Jam - Topic,IpwHB2U3J1s,https://youtube.com/watch?v=IpwHB2U3J1s
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Metallica - The Unforgiven II (Official Music Video),Warner Records Vault,5bt7kAVxKfs,https://youtube.com/watch?v=5bt7kAVxKfs
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Bon Jovi - Livin' On A Prayer,BonJoviVEVO,lDK9QqIzhwk,https://youtube.com/watch?v=lDK9QqIzhwk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Alive,Pearl Jam - Topic,3MutXUvS37k,https://youtube.com/watch?v=3MutXUvS37k
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Toxicity,System Of A Down - Topic,mUEsqQpact0,https://youtube.com/watch?v=mUEsqQpact0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Man in the Box,Alice in Chains - Topic,H1i5HaQV9ck,https://youtube.com/watch?v=H1i5HaQV9ck
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"Mama, I'm Coming Home",Ozzy Osbourne - Topic,GL_SEtGA1ag,https://youtube.com/watch?v=GL_SEtGA1ag
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Californication,Red Hot Chili Peppers - Topic,A__cH65WRvE,https://youtube.com/watch?v=A__cH65WRvE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Them Bones (2022 Remaster),Alice in Chains - Topic,MNMqyrhPrXY,https://youtube.com/watch?v=MNMqyrhPrXY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Scar Tissue,Red Hot Chili Peppers - Topic,tpYdGgzCW-M,https://youtube.com/watch?v=tpYdGgzCW-M
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Plush,Stone Temple Pilots - Topic,i6BswigM8Ho,https://youtube.com/watch?v=i6BswigM8Ho
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Under the Bridge,Red Hot Chili Peppers - Topic,4UnU3r0M3zg,https://youtube.com/watch?v=4UnU3r0M3zg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,How You Remind Me,Nickelback - Topic,hhSLkkLl750,https://youtube.com/watch?v=hhSLkkLl750
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Kryptonite,3 Doors Down - Topic,UjWZGLi-1jM,https://youtube.com/watch?v=UjWZGLi-1jM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Psychosocial (2012 Remaster),Slipknot - Topic,DhP6xS63U1M,https://youtube.com/watch?v=DhP6xS63U1M
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Fly Away,Lenny Kravitz - Topic,2KeFjLDkOrI,https://youtube.com/watch?v=2KeFjLDkOrI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Smooth,Santana - Topic,mom2TLs3Fi0,https://youtube.com/watch?v=mom2TLs3Fi0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Wait and Bleed,Slipknot - Topic,IBy7TCSY2wk,https://youtube.com/watch?v=IBy7TCSY2wk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Zombie,The Cranberries - Topic,yGxHDmHoqXc,https://youtube.com/watch?v=yGxHDmHoqXc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Into the Night,Santana - Topic,fFjC4oIwKpA,https://youtube.com/watch?v=fFjC4oIwKpA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Alter Bridge - My Champion (Official Video),Alter Bridge,WTTkNlvrYeQ,https://youtube.com/watch?v=WTTkNlvrYeQ
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Breaking the Habit (Official Music Video) [HD UPGRADE] – Linkin Park,Linkin Park,v2H4l9RpkwM,https://youtube.com/watch?v=v2H4l9RpkwM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,In The End [Official HD Music Video] - Linkin Park,Linkin Park,eVTXPUF4Oz4,https://youtube.com/watch?v=eVTXPUF4Oz4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Evanescence-Imaginary (with lyrics),kittyera,odatDWByonw,https://youtube.com/watch?v=odatDWByonw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Taking Over Me,Evanescence - Topic,CdrkL4d88KI,https://youtube.com/watch?v=CdrkL4d88KI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,My Last Breath,Evanescence - Topic,fM3KFpDhHLA,https://youtube.com/watch?v=fM3KFpDhHLA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Evanescence - Everybody’s Fool (Official HD Music Video),EvanescenceVEVO,jhC1pI76Rqo,https://youtube.com/watch?v=jhC1pI76Rqo
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,How You Remind Me,Nickelback - Topic,vkvrbbtnp6s,https://youtube.com/watch?v=vkvrbbtnp6s
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Pitty - Admirável Chip Novo (Clipe Oficial),Pitty,aXJ_Ub1xbhw,https://youtube.com/watch?v=aXJ_Ub1xbhw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,ANGRA - HEROES OF SAND FEAT. SANDY - LIVE VÍDEO VERSION - OMNI,Angra,fN5hw-pe9jU,https://youtube.com/watch?v=fN5hw-pe9jU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Your Love,The Outfield - Topic,R8qdMXkvWVo,https://youtube.com/watch?v=R8qdMXkvWVo
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Hold the Line,TOTO - Topic,ZP69PLBqFUo,https://youtube.com/watch?v=ZP69PLBqFUo
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Radiohead - Creep,Radiohead,XFkzRNyygfk,https://youtube.com/watch?v=XFkzRNyygfk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Goo Goo Dolls – Iris [Official Music Video] [4K Remaster],Goo Goo Dolls,NdYWuo9OFAw,https://youtube.com/watch?v=NdYWuo9OFAw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Oasis-Wonderwall lyrics,maggie chou,sYffFEIAzdE,https://youtube.com/watch?v=sYffFEIAzdE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Charlie Brown Jr . - Lugar ao Sol,MrShalck,uGAxnjss9g0,https://youtube.com/watch?v=uGAxnjss9g0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Luxúria - Odio (Video Clipe),luxuriaVEVO,TP_PqXUu61w,https://youtube.com/watch?v=TP_PqXUu61w
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,System Of A Down - Chop Suey! (Official HD Video),systemofadownVEVO,CSvFpBOe8eY,https://youtube.com/watch?v=CSvFpBOe8eY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Alice In Chains - Would? (Official HD Video),AliceInChainsVEVO,Nco_kh8xJDs,https://youtube.com/watch?v=Nco_kh8xJDs
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The smiths   im so sorry,Gregg Camacho,WF7zGrc9VKI,https://youtube.com/watch?v=WF7zGrc9VKI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Zóio De Lula,Charlie Brown Jr. - Topic,Df_gGM1h9No,https://youtube.com/watch?v=Df_gGM1h9No
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Smiths - Bigmouth Strikes Again (Official Audio),The Smiths,PtzhvJh9NRY,https://youtube.com/watch?v=PtzhvJh9NRY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Smiths - This Charming Man (Official Music Video),The Smiths,cJRP3LRcUFg,https://youtube.com/watch?v=cJRP3LRcUFg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,New Year's Day (Remastered 2008),U2 - Topic,orHkDYNFwEg,https://youtube.com/watch?v=orHkDYNFwEg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Ramones - Pet Sematary (Official Video) [HD],The Ramones,HJWFsZ_YUc4,https://youtube.com/watch?v=HJWFsZ_YUc4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,a-ha - Hunting High and Low (Official Video),a-ha,s6VaeFCxta8,https://youtube.com/watch?v=s6VaeFCxta8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,a-ha - Crying in the Rain (Official Video),a-ha,h-WPexVEujg,https://youtube.com/watch?v=h-WPexVEujg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Judas Priest - Diamonds and Rust,Irena Matovic,WOAHpLBNiUw,https://youtube.com/watch?v=WOAHpLBNiUw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Pantera - Planet Caravan (Official Music Video),Pantera,kWChhdIgT6Q,https://youtube.com/watch?v=kWChhdIgT6Q
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Ainda é Cedo - Legião Urbana,RenatoRussoALenda,wMwS3ohfrfI,https://youtube.com/watch?v=wMwS3ohfrfI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Legião Urbana Giz,Valki Albino,P-9O5bkosQ8,https://youtube.com/watch?v=P-9O5bkosQ8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Legião Urbana · Daniel na cova dos leões,Bille Cipriani,SLo9kz0VPrQ,https://youtube.com/watch?v=SLo9kz0VPrQ
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Smiths - Heaven Knows I'm Miserable Now (Official Music Video),The Smiths,TjPhzgxe3L0,https://youtube.com/watch?v=TjPhzgxe3L0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Legião Urbana - Vinte e nove,Bille Cipriani,MxFIQRoE-mA,https://youtube.com/watch?v=MxFIQRoE-mA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,O Rappa - O Que Sobrou do Céu (Clipe Oficial),O Rappa,kab3hBdmVoo,https://youtube.com/watch?v=kab3hBdmVoo
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,O Rappa - Auto-Reverse (Clipe Oficial),O Rappa,vgZwa7GKRCA,https://youtube.com/watch?v=vgZwa7GKRCA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Monstro invisível,O Rappa - Topic,ozXn8G8ud2k,https://youtube.com/watch?v=ozXn8G8ud2k
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Me deixa,O Rappa - Topic,5SkR8FX6Bno,https://youtube.com/watch?v=5SkR8FX6Bno
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Meu mundo é o barro,O Rappa - Topic,6mGQ81Uwstg,https://youtube.com/watch?v=6mGQ81Uwstg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Rodo cotidiano,O Rappa - Topic,z4x1uNCQqtk,https://youtube.com/watch?v=z4x1uNCQqtk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Meninos E Meninas,Legião Urbana - Topic,VUc-ND1Cb3Q,https://youtube.com/watch?v=VUc-ND1Cb3Q
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,A feira,O Rappa - Topic,GmaFGnUnM1U,https://youtube.com/watch?v=GmaFGnUnM1U
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Calling - Wherever You Will Go (Official Video),TheCallingVEVO,iAP9AF6DCu4,https://youtube.com/watch?v=iAP9AF6DCu4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Thin Lizzy - Don't Believe A Word (Official Music Video),ThinLizzyVEVO,XsGl-0pzEEc,https://youtube.com/watch?v=XsGl-0pzEEc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Waiting For An Alibi,Thin Lizzy - Topic,xYmwCH_oFiw,https://youtube.com/watch?v=xYmwCH_oFiw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Thin Lizzy - Bad Reputation (Official Music Video),ThinLizzyVEVO,gqSzDJGFCgI,https://youtube.com/watch?v=gqSzDJGFCgI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Thin Lizzy - Wild One (Official Music Video),ThinLizzyVEVO,2rUOxSAR8Sw,https://youtube.com/watch?v=2rUOxSAR8Sw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Thin Lizzy - With Love (Official Music Video),ThinLizzyVEVO,AXFkRS3mZZM,https://youtube.com/watch?v=AXFkRS3mZZM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Roisin Dubh (Black Rose): A Rock Legend,Thin Lizzy - Topic,g5ThbMFyBlc,https://youtube.com/watch?v=g5ThbMFyBlc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Sultans Of Swing,Dire Straits - Topic,cF3OWCYLLVQ,https://youtube.com/watch?v=cF3OWCYLLVQ
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,A Cera,O Surto - Topic,NsIkqjwsipc,https://youtube.com/watch?v=NsIkqjwsipc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Me Adora,Pitty - Topic,uJfYja5noKI,https://youtube.com/watch?v=uJfYja5noKI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"Junior Senior - Move Your Feet (Official music video, HD)",Crunchy Frog Recordings,SPlQpGeTbIE,https://youtube.com/watch?v=SPlQpGeTbIE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Los Hermanos -  Todo Carnaval Tem Seu Fim,Rodrigo Lima,M2ppNYTSD-c,https://youtube.com/watch?v=M2ppNYTSD-c
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Los hermanos - Quem sabe,Los Hermanos,rKN3pH8PAy4,https://youtube.com/watch?v=rKN3pH8PAy4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Los hermanos - Além do que se vê,Los Hermanos,ZXYJ36wSoGs,https://youtube.com/watch?v=ZXYJ36wSoGs
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,P.O.D. - Youth of the Nation (Official Music Video) [HD],P.O.D. Videos,EDKwCvD56kw,https://youtube.com/watch?v=EDKwCvD56kw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Tenacious D - Kickapoo (Lyrics) Music video,Kickapoo2517,zDYiLLyLDhs,https://youtube.com/watch?v=zDYiLLyLDhs
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Devil Went Down to Georgia,Charlie Daniels - Topic,sh7BZf7D5Bw,https://youtube.com/watch?v=sh7BZf7D5Bw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Kids Aren't Alright,The Offspring - Topic,-uQi0vJK9lk,https://youtube.com/watch?v=-uQi0vJK9lk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Blood Brothers,Papa Roach - Topic,b-Hm9q_WwWU,https://youtube.com/watch?v=b-Hm9q_WwWU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Why Don't You Get A Job,The Offspring - Topic,mQYJYY4VkWA,https://youtube.com/watch?v=mQYJYY4VkWA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Danger Zone,Kenny Loggins - Topic,Zfs2eF2C5k8,https://youtube.com/watch?v=Zfs2eF2C5k8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,I Was Made For Lovin' You,KISS - Topic,12fJAnaif34,https://youtube.com/watch?v=12fJAnaif34
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Living Colour - Cult Of Personality (Official Video),LivingColourVEVO,7xxgRUyzgs0,https://youtube.com/watch?v=7xxgRUyzgs0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Living Colour - Auslander,LivingColourVEVO,OYKxa_22BVk,https://youtube.com/watch?v=OYKxa_22BVk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Living Colour - Love Rears Its Ugly Head,LivingColourVEVO,MQcPB1WkISI,https://youtube.com/watch?v=MQcPB1WkISI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Living Colour - Type,LivingColourVEVO,1HbF3EAt3ck,https://youtube.com/watch?v=1HbF3EAt3ck
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Living Colour - Middle Man,LivingColourVEVO,FqlVRsA8aFE,https://youtube.com/watch?v=FqlVRsA8aFE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Open Letter (To a Landlord),Living Colour - Topic,yEeyR6F-RCI,https://youtube.com/watch?v=yEeyR6F-RCI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Living Colour - Leave It Alone,LivingColourVEVO,i6p3Es4TJJA,https://youtube.com/watch?v=i6p3Es4TJJA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Faith No More - Epic (Official Music Video),UPROXX Indie Mixtape,ZG_k5CSYKhg,https://youtube.com/watch?v=ZG_k5CSYKhg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Life Must Go On,Alter Bridge - Topic,wz7YxJIHpM0,https://youtube.com/watch?v=wz7YxJIHpM0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Loose,Primer 55 - Topic,HaFdmN2ha2I,https://youtube.com/watch?v=HaFdmN2ha2I
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Savin' Me,Nickelback - Topic,uHUzMb74Z18,https://youtube.com/watch?v=uHUzMb74Z18
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Last Of My Kind,Alice in Chains - Topic,QT37QxZIzBM,https://youtube.com/watch?v=QT37QxZIzBM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Deep Purple - Perfect Strangers (Official Music Video),DeepPurpleVEVO,gZ_kez7WVUU,https://youtube.com/watch?v=gZ_kez7WVUU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Soldier of Fortune,Deep Purple - Topic,6mGvT9FHWqY,https://youtube.com/watch?v=6mGvT9FHWqY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,BU2B,Rush - Topic,42da81vzdLc,https://youtube.com/watch?v=42da81vzdLc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Rush - Distant Early Warning,RushVEVO,wrDj5XvZXX4,https://youtube.com/watch?v=wrDj5XvZXX4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Rush - Afterimage,RushVEVO,aalJT3GS_m8,https://youtube.com/watch?v=aalJT3GS_m8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"Rush - Red Sector A (Live ""Grace Under Pressure"" Tour)",RushVEVO,B3ytkyn3vUU,https://youtube.com/watch?v=B3ytkyn3vUU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Lock And Key,Rush - Topic,EBcGJtSQqX4,https://youtube.com/watch?v=EBcGJtSQqX4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Tom Sawyer,Rush - Topic,QJ4-9tAf9UQ,https://youtube.com/watch?v=QJ4-9tAf9UQ
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Rush - Vital Signs,RushVEVO,Yh5RSv52g6U,https://youtube.com/watch?v=Yh5RSv52g6U
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Red Tide (2004 Remaster),Rush - Topic,c_fvqxrXWAk,https://youtube.com/watch?v=c_fvqxrXWAk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Main Monkey Business (Instrumental),Rush - Topic,dF0IeMF749M,https://youtube.com/watch?v=dF0IeMF749M
